ID,Segment,Segment_Name,Total_Spending,Estimated_CLV,Response_Probability,Churn_Risk,RFM_Score,Income,Age
8619,0,High-Value Champions,22,3.3000000000000003,0.010680952080072107,Low Risk,3,21994.0,64
10821,0,High-Value Champions,263,47.81818181818183,0.08483779604447063,Low Risk,9,57113.0,43
4552,2,Mature Loyalists,393,72.05,0.12694879734538997,Low Risk,8,51373.0,30
898,2,Mature Loyalists,147,25.724999999999994,0.03911278411214204,Low Risk,6,23477.0,35
9797,4,Affluent Singles,443,82.69333333333334,0.056019441768963736,Low Risk,8,58116.0,65
10949,1,Budget-Conscious Families,1958,370.9894736842106,0.9138256953774195,Low Risk,10,72968.0,58
8212,2,Mature Loyalists,174,30.933333333333334,0.06317769198632033,High Risk,9,39791.0,50
6248,1,Budget-Conscious Families,2217,427.5642857142857,0.9723904939422181,Low Risk,13,91712.0,74
10164,1,Budget-Conscious Families,1691,317.0625,0.8800763576361299,Medium Risk,12,94472.0,63
4547,0,High-Value Champions,25,3.9999999999999996,0.005038672767192352,High Risk,7,13672.0,61
6815,1,Budget-Conscious Families,809,154.44545454545457,0.7520258358662614,Low Risk,10,96547.0,41
4122,1,Budget-Conscious Families,895,167.8125,0.8450679054987567,Medium Risk,11,79205.0,46
10841,4,Affluent Singles,484,90.75,0.14417818606066676,Low Risk,9,56559.0,46
5370,2,Mature Loyalists,413,77.09333333333336,0.5323808564171469,Low Risk,8,32644.0,48
176,4,Affluent Singles,331,60.68333333333334,0.11754572776842366,Medium Risk,10,67506.0,41
4860,2,Mature Loyalists,25,4.0,0.004250600733070749,Medium Risk,6,24206.0,51
10757,2,Mature Loyalists,13,1.9500000000000004,0.013271962770031773,Low Risk,4,28420.0,54
4023,2,Mature Loyalists,115,20.125,0.5920735187251673,Low Risk,6,22979.0,51
6679,2,Mature Loyalists,16,2.4000000000000004,0.030017911114497184,Low Risk,4,33279.0,55
9923,0,High-Value Champions,92,15.771428571428572,0.09592433931744729,Low Risk,5,46423.0,49
7181,2,Mature Loyalists,52,8.666666666666666,0.013035163623116955,High Risk,7,30368.0,44
3599,4,Affluent Singles,1464,278.85714285714283,0.1040522283933411,Medium Risk,13,63684.0,51
405,0,High-Value Champions,441,81.9,0.6958266135119969,Medium Risk,10,41638.0,57
6870,4,Affluent Singles,283,51.883333333333326,0.04703289587608931,Medium Risk,10,68805.0,62
832,4,Affluent Singles,747,142.28571428571428,0.06721046244213069,High Risk,13,65814.0,55
2002,1,Budget-Conscious Families,1870,352.0,0.21156191256191254,High Risk,14,71964.0,63
3657,2,Mature Loyalists,165,29.33333333333334,0.1895845094038749,Low Risk,5,39146.0,35
500,1,Budget-Conscious Families,1941,372.02500000000003,0.9869594594594594,High Risk,14,96876.0,44
1951,2,Mature Loyalists,839,160.17272727272726,0.09884080309689777,High Risk,14,34445.0,40
3262,4,Affluent Singles,1655,317.76,0.7385884282384282,Low Risk,12,68281.0,63
4102,0,High-Value Champions,23,3.45,0.00820845033491195,Low Risk,5,37284.0,46
7042,2,Mature Loyalists,66,11.0,0.6964001416954617,Low Risk,4,36790.0,38
10598,0,High-Value Champions,37,6.166666666666668,0.020068667004976382,High Risk,7,27943.0,54
255,0,High-Value Champions,21,3.3600000000000003,0.014391310356435628,Low Risk,4,22263.0,70
2375,0,High-Value Champions,22,3.3000000000000003,0.06885958333358529,Medium Risk,6,30261.0,49
9829,2,Mature Loyalists,78,13.37142857142857,0.04054102973140154,Low Risk,7,28587.0,43
6214,2,Mature Loyalists,79,13.166666666666666,0.04202571269302795,Medium Risk,6,43815.0,39
4954,0,High-Value Champions,265,48.58333333333333,0.2483204840032181,Medium Risk,9,48195.0,65
7861,4,Affluent Singles,1175,221.94444444444446,0.20082665346200365,Low Risk,11,77027.0,69
4837,4,Affluent Singles,1305,251.33333333333337,0.13868523560289853,Medium Risk,13,71322.0,56
9423,2,Mature Loyalists,46,7.885714285714286,0.008024513111531005,Low Risk,6,32765.0,42
4198,0,High-Value Champions,25,3.75,0.008859149507668028,Low Risk,3,29672.0,56
153,2,Mature Loyalists,46,7.359999999999999,0.0765866830807673,Low Risk,4,23272.0,68
9323,4,Affluent Singles,874,167.20000000000002,0.8797972060549193,Low Risk,10,49912.0,72
10001,2,Mature Loyalists,100,17.142857142857146,0.12050699592668353,High Risk,9,7500.0,36
3945,4,Affluent Singles,930,178.25,0.337505246226652,High Risk,14,68117.0,74
3799,4,Affluent Singles,868,165.33333333333337,0.12318467559918712,Low Risk,9,67225.0,66
8625,2,Mature Loyalists,45,7.714285714285714,0.005729547114301363,Medium Risk,7,17649.0,45
3491,4,Affluent Singles,1260,242.3076923076923,0.19636389848315206,Low Risk,12,55914.0,46
983,2,Mature Loyalists,414,75.9,0.7227596643410013,High Risk,11,40059.0,37
9119,4,Affluent Singles,392,72.8,0.028721842338054113,Low Risk,8,60905.0,71
4786,4,Affluent Singles,1109,213.26923076923077,0.052594306559038344,High Risk,14,75330.0,44
5872,4,Affluent Singles,639,121.0736842105263,0.05206585207952916,Low Risk,10,60689.0,70
6568,2,Mature Loyalists,79,13.166666666666666,0.05426730287845079,High Risk,8,38680.0,37
5628,1,Budget-Conscious Families,1665,319.125,0.8957718894009217,Low Risk,12,61416.0,39
5631,4,Affluent Singles,692,130.7111111111111,0.0907821489485652,High Risk,13,49767.0,30
4974,4,Affluent Singles,1392,264.47999999999996,0.12095505726687182,High Risk,14,83273.0,51
8416,2,Mature Loyalists,44,7.333333333333333,0.025554855310237715,Low Risk,3,29009.0,40
5454,2,Mature Loyalists,50,8.333333333333334,0.04121185234527211,High Risk,7,45057.0,42
4095,2,Mature Loyalists,467,86.72857142857141,0.1757670037751064,High Risk,11,37150.0,50
5474,0,High-Value Champions,223,40.14000000000001,0.04319163140869043,High Risk,9,43020.0,51
4268,0,High-Value Champions,158,28.088888888888892,0.08735812984421636,Low Risk,7,53154.0,62
10701,1,Budget-Conscious Families,1211,233.54999999999995,0.6548718533671704,Medium Risk,14,65308.0,48
3507,1,Budget-Conscious Families,1575,290.7692307692308,0.7778804151917117,Low Risk,11,76467.0,51
2079,4,Affluent Singles,1208,230.61818181818182,0.12770907708170295,Low Risk,11,81044.0,74
626,0,High-Value Champions,43,6.88,0.060073943695384685,Low Risk,4,32871.0,70
4426,0,High-Value Champions,527,98.8125,0.20981637443501197,Low Risk,8,55801.0,46
2591,4,Affluent Singles,932,173.0857142857143,0.255949703310155,Low Risk,10,76320.0,62
10509,0,High-Value Champions,71,12.171428571428573,0.07481859989148985,Low Risk,7,36927.0,66
6382,0,High-Value Champions,54,8.64,0.081977353987979,High Risk,7,48794.0,68
6673,2,Mature Loyalists,129,22.114285714285714,0.12462205235961331,Medium Risk,7,23478.0,56
7441,4,Affluent Singles,1615,310.08,0.2591619527111089,High Risk,15,71128.0,48
1071,4,Affluent Singles,1034,198.18333333333337,0.09487308410987393,Low Risk,10,70179.0,45
10061,4,Affluent Singles,1088,208.53333333333336,0.1601939821518698,Low Risk,11,59462.0,71
8775,2,Mature Loyalists,137,23.974999999999998,0.07536690214403702,Medium Risk,8,38361.0,52
2345,4,Affluent Singles,1244,234.164705882353,0.023320211898040157,Medium Risk,12,70038.0,39
322,0,High-Value Champions,41,6.833333333333333,0.023117267081703027,High Risk,7,42554.0,43
10897,4,Affluent Singles,1174,226.4142857142857,0.08371943582183901,Medium Risk,13,67445.0,47
123,4,Affluent Singles,993,184.4142857142857,0.12658876848197992,High Risk,12,67046.0,70
6103,0,High-Value Champions,100,17.142857142857146,0.07486766887898563,Low Risk,7,42192.0,73
7899,4,Affluent Singles,1680,315.0,0.17599925727866902,Medium Risk,12,77610.0,69
10500,2,Mature Loyalists,98,17.150000000000002,0.04207908256101225,High Risk,9,31761.0,37
1655,2,Mature Loyalists,48,7.6800000000000015,0.04835818751911154,High Risk,7,34350.0,42
2406,4,Affluent Singles,519,97.69411764705883,0.09345874407187228,Medium Risk,11,54591.0,72
2712,4,Affluent Singles,715,135.85,0.07874609549022378,High Risk,13,71866.0,65
5517,2,Mature Loyalists,37,5.920000000000001,0.11523135307825937,Medium Risk,5,25293.0,52
10643,4,Affluent Singles,653,123.72631578947372,0.7117499033325815,Low Risk,10,42000.0,34
2254,4,Affluent Singles,1455,277.1428571428572,0.0650709790388495,High Risk,14,69520.0,38
10281,4,Affluent Singles,602,113.71111111111111,0.6146678209955804,Low Risk,8,64713.0,51
6958,2,Mature Loyalists,26,4.16,0.3789960625541493,Low Risk,5,27889.0,44
954,2,Mature Loyalists,102,17.485714285714288,0.15664888529045531,High Risk,8,22123.0,61
4643,2,Mature Loyalists,176,30.8,0.10534380606468018,Low Risk,7,27803.0,48
6497,0,High-Value Champions,433,80.41428571428571,0.16662599582077825,Low Risk,8,51651.0,61
5396,4,Affluent Singles,1366,264.09333333333336,0.09896038641613368,Low Risk,13,68487.0,33
1052,4,Affluent Singles,1001,192.192,0.1805710991052553,Low Risk,11,56796.0,52
2802,4,Affluent Singles,961,181.52222222222224,0.27253351789516456,Medium Risk,12,87000.0,29
6343,4,Affluent Singles,1518,290.40000000000003,0.6287665782228238,Low Risk,11,79823.0,62
6507,2,Mature Loyalists,56,9.600000000000001,0.04469419571265461,Low Risk,5,30828.0,41
7901,2,Mature Loyalists,22,3.3000000000000003,0.02185454523041523,Low Risk,4,34109.0,50
4865,0,High-Value Champions,400,74.66666666666667,0.6000727522081608,Low Risk,7,53367.0,47
2686,2,Mature Loyalists,26,3.9000000000000004,0.08398857224512979,Low Risk,5,22390.0,52
3107,4,Affluent Singles,350,64.61538461538463,0.07155521289301252,Low Risk,8,71322.0,45
7734,1,Budget-Conscious Families,1216,232.14545454545456,0.7600091269841268,Medium Risk,13,79244.0,28
1146,4,Affluent Singles,874,167.20000000000002,0.8797972060549193,Low Risk,10,49912.0,72
11031,0,High-Value Champions,40,6.3999999999999995,0.033698818486713106,High Risk,7,48699.0,71
7428,4,Affluent Singles,1367,259.0105263157895,0.07664666837514798,Low Risk,12,80144.0,46
975,0,High-Value Champions,264,48.0,0.09618821949010842,Low Risk,8,54252.0,65
1103,1,Budget-Conscious Families,2053,388.9894736842106,0.6930705551758183,Medium Risk,13,81929.0,45
3422,1,Budget-Conscious Families,1376,247.67999999999998,0.6114521767634733,Medium Risk,11,76068.0,46
1055,0,High-Value Champions,45,7.2,0.023020120597763705,Low Risk,5,53204.0,45
6544,4,Affluent Singles,976,187.39200000000002,0.059235350641136754,Medium Risk,13,67911.0,72
1241,2,Mature Loyalists,51,8.16,0.6561802669825112,Low Risk,3,14796.0,37
2909,1,Budget-Conscious Families,1264,239.4947368421053,0.8163903599276933,High Risk,14,78128.0,47
5802,2,Mature Loyalists,75,12.857142857142856,0.10964125542957437,Low Risk,7,14188.0,49
1407,2,Mature Loyalists,57,9.5,0.0695039056236753,Low Risk,4,20425.0,35
6183,0,High-Value Champions,140,24.5,0.050439833967403945,Low Risk,5,58646.0,59
340,4,Affluent Singles,497,93.8777777777778,0.4615848993486981,Low Risk,8,72967.0,51
5991,0,High-Value Champions,266,48.36363636363637,0.14726590269224116,Low Risk,8,48150.0,72
3104,1,Budget-Conscious Families,2006,382.0952380952381,0.8206410256410257,High Risk,14,82332.0,60
9729,0,High-Value Champions,615,116.16666666666666,0.0870490249377545,Low Risk,10,58275.0,66
1008,4,Affluent Singles,1021,195.69166666666666,0.6671492313441183,Low Risk,11,44953.0,40
11091,0,High-Value Champions,22,3.5200000000000005,0.013473922236870172,Medium Risk,6,34587.0,68
3969,2,Mature Loyalists,133,22.8,0.1950273744551874,Low Risk,7,43018.0,47
1916,0,High-Value Champions,437,81.57333333333334,0.17468889409844932,High Risk,11,45736.0,67
9907,4,Affluent Singles,1013,194.49600000000007,0.13272645584257,High Risk,14,66476.0,52
87,2,Mature Loyalists,57,9.500000000000002,0.044000531201203646,Low Risk,4,27733.0,40
8659,4,Affluent Singles,1038,199.61538461538464,0.08360862553795766,Low Risk,12,69805.0,69
6262,4,Affluent Singles,1573,300.29999999999995,0.061092201619288904,High Risk,15,72217.0,59
6147,2,Mature Loyalists,28,4.200000000000001,0.26413114098481194,Medium Risk,5,25818.0,50
8832,2,Mature Loyalists,123,21.525000000000006,0.2004620765518924,Low Risk,6,37509.0,45
10067,2,Mature Loyalists,13,1.9500000000000002,0.018593702822399784,High Risk,6,25176.0,45
7532,2,Mature Loyalists,132,23.1,0.11255983952511685,Low Risk,6,43586.0,41
4915,4,Affluent Singles,732,139.08,0.1165823691329014,High Risk,13,53230.0,65
2115,0,High-Value Champions,66,11.0,0.3788029610388113,Medium Risk,7,50116.0,64
2088,1,Budget-Conscious Families,1631,312.60833333333335,0.9588132043987307,High Risk,15,84906.0,49
2493,4,Affluent Singles,608,114.44705882352945,0.06579352469286287,Low Risk,9,61286.0,55
6292,1,Budget-Conscious Families,1822,344.1555555555556,0.8950925141442383,Medium Risk,13,82333.0,35
1631,4,Affluent Singles,1282,243.57999999999998,0.3757409157763217,Low Risk,10,65220.0,56
10104,0,High-Value Champions,8,1.2000000000000002,0.03741751675114701,Medium Risk,6,33590.0,47
3006,2,Mature Loyalists,43,6.880000000000002,0.008871968296776014,High Risk,7,30992.0,45
3919,1,Budget-Conscious Families,1931,366.89000000000004,0.8642591808109049,Medium Risk,13,72309.0,45
11181,4,Affluent Singles,8,0.0,0.04767803860674705,High Risk,7,156924.0,72
642,2,Mature Loyalists,103,17.16666666666667,0.3090673066941298,Medium Risk,7,16005.0,41
4369,4,Affluent Singles,1169,218.21333333333337,0.114595007939758,Low Risk,10,65487.0,64
10127,0,High-Value Champions,395,73.73333333333333,0.22453747218188486,Low Risk,8,58692.0,56
271,0,High-Value Champions,258,46.909090909090914,0.6413541415980225,Low Risk,8,40590.0,52
4973,2,Mature Loyalists,25,4.0,0.18412625478916364,Low Risk,4,20587.0,51
2948,0,High-Value Champions,185,33.300000000000004,0.0589582711773083,High Risk,8,62637.0,67
2715,0,High-Value Champions,180,31.5,0.9124209460164469,Low Risk,5,29435.0,55
10432,2,Mature Loyalists,22,3.5200000000000005,0.010697935995173132,Low Risk,4,19346.0,47
9216,0,High-Value Champions,44,7.333333333333333,0.016983106631098182,Low Risk,4,35788.0,50
7124,0,High-Value Champions,94,16.45,0.15738964054094517,Medium Risk,8,36997.0,53
9727,2,Mature Loyalists,81,13.885714285714284,0.08424568416799573,Low Risk,5,23539.0,64
5136,4,Affluent Singles,798,152.34545454545454,0.4741385164584831,Medium Risk,12,65333.0,48
9790,1,Budget-Conscious Families,1334,252.75789473684213,0.9209811930091185,Low Risk,10,78499.0,64
1818,2,Mature Loyalists,38,6.08,0.049157018591193674,Low Risk,4,29732.0,50
1100,0,High-Value Champions,61,10.674999999999999,0.18828453813384957,Low Risk,6,41275.0,61
7873,0,High-Value Champions,300,55.384615384615394,0.07445407528968738,Low Risk,8,63516.0,48
10609,0,High-Value Champions,88,15.085714285714287,0.05727860053563558,Low Risk,5,42769.0,59
6950,0,High-Value Champions,54,9.0,0.04477399399118156,Low Risk,4,49572.0,63
7233,1,Budget-Conscious Families,1782,332.64000000000004,0.6896611932129173,Low Risk,9,69209.0,49
9481,2,Mature Loyalists,68,11.900000000000002,0.08508306399299342,High Risk,9,17148.0,45
7699,0,High-Value Champions,258,46.909090909090914,0.6413541415980225,Low Risk,8,40590.0,52
2711,2,Mature Loyalists,31,4.960000000000001,0.012498456896093196,Low Risk,3,30560.0,45
8933,2,Mature Loyalists,66,11.314285714285717,0.04980119987597401,Low Risk,5,32146.0,38
8726,0,High-Value Champions,174,30.933333333333334,0.12152295032595457,Medium Risk,7,41713.0,57
1515,2,Mature Loyalists,28,4.4799999999999995,0.016319640973856107,Low Risk,3,34176.0,46
5186,4,Affluent Singles,731,139.23809523809524,0.3923346337589231,Medium Risk,12,58482.0,66
10157,0,High-Value Champions,274,50.23333333333333,0.0518751912251864,High Risk,10,59686.0,56
5667,4,Affluent Singles,1701,326.02500000000003,0.6540333713905142,High Risk,15,60896.0,57
902,2,Mature Loyalists,312,57.6,0.20985824275700313,Medium Risk,10,62994.0,41
977,0,High-Value Champions,414,77.28000000000002,0.22119448955575155,Low Risk,7,47320.0,64
7313,4,Affluent Singles,1565,299.3913043478261,0.25413210395293656,Medium Risk,14,74859.0,72
7600,2,Mature Loyalists,29,4.64,0.09012792357583627,Low Risk,3,15253.0,29
9706,2,Mature Loyalists,94,16.114285714285714,0.16149777940519855,High Risk,9,31560.0,47
2429,4,Affluent Singles,1338,252.73333333333332,0.10961901357380896,Low Risk,10,72071.0,67
3520,1,Budget-Conscious Families,1092,203.84000000000003,0.902453964953965,High Risk,12,91172.0,31
10394,1,Budget-Conscious Families,1479,279.3666666666667,0.9716368788142983,High Risk,14,90000.0,37
4548,0,High-Value Champions,54,8.640000000000002,0.061748160605819544,Medium Risk,6,41967.0,40
9362,4,Affluent Singles,568,107.28888888888889,0.6621256020629283,Low Risk,8,69263.0,56
3968,1,Budget-Conscious Families,1199,230.91851851851854,0.437466890463343,High Risk,14,65706.0,51
4084,4,Affluent Singles,873,166.66363636363636,0.09434358270284578,Low Risk,12,60934.0,46
6721,4,Affluent Singles,1213,226.42666666666665,0.32382418059363205,Low Risk,10,71965.0,70
2829,4,Affluent Singles,731,139.23809523809524,0.5392382330279566,Low Risk,10,65210.0,66
1772,1,Budget-Conscious Families,2043,387.09473684210525,0.8458415683932925,Low Risk,10,79174.0,46
1544,1,Budget-Conscious Families,1893,356.3294117647059,0.5166648007165249,Medium Risk,12,81380.0,54
492,2,Mature Loyalists,424,79.14666666666668,0.6744053775718593,Low Risk,7,48432.0,48
4377,4,Affluent Singles,575,106.78571428571429,0.6186439720274093,Low Risk,8,52914.0,50
4541,0,High-Value Champions,257,46.72727272727273,0.05594960919427433,High Risk,11,38946.0,66
1321,2,Mature Loyalists,56,9.600000000000001,0.012125762562684488,Low Risk,7,26067.0,47
8858,2,Mature Loyalists,542,102.3777777777778,0.4923459960987783,Medium Risk,11,44325.0,49
3266,2,Mature Loyalists,125,21.42857142857143,0.04981690898805295,High Risk,9,42523.0,57
11187,2,Mature Loyalists,69,11.82857142857143,0.27407087002145053,Low Risk,6,26487.0,43
8207,0,High-Value Champions,40,6.4,0.07029156637575366,Low Risk,3,53233.0,64
9723,4,Affluent Singles,1016,195.072,0.38254629932852713,Low Risk,10,67716.0,61
2666,4,Affluent Singles,907,173.51304347826087,0.12302466567995816,Low Risk,11,76234.0,49
5721,1,Budget-Conscious Families,1566,300.15000000000003,0.9119788899430739,Medium Risk,14,84117.0,65
10652,4,Affluent Singles,1169,218.21333333333337,0.09734524376984276,Low Risk,10,65487.0,64
1646,2,Mature Loyalists,46,7.666666666666668,0.03935079237240204,Low Risk,4,25224.0,49
4418,1,Budget-Conscious Families,1644,315.648,0.9077497877758912,Low Risk,12,89616.0,38
2656,0,High-Value Champions,59,9.44,0.3212471178761607,Medium Risk,7,40851.0,50
7990,2,Mature Loyalists,17,2.5500000000000003,0.06788098476291463,Low Risk,3,27469.0,74
8722,1,Budget-Conscious Families,1853,355.77600000000007,0.9993531468531469,Low Risk,12,82347.0,64
7118,1,Budget-Conscious Families,1528,291.04761904761904,0.8612360446570974,Medium Risk,13,73803.0,64
2980,0,High-Value Champions,35,6.0,0.03801976207999549,Medium Risk,6,8820.0,69
1839,2,Mature Loyalists,141,24.674999999999997,0.11532776063703608,Low Risk,6,43322.0,47
10722,4,Affluent Singles,546,102.37500000000001,0.5353253675973102,Medium Risk,10,55593.0,48
2632,0,High-Value Champions,500,92.85714285714288,0.5190646306195046,Low Risk,7,50501.0,67
9014,0,High-Value Champions,61,10.457142857142856,0.07094226800791677,Medium Risk,8,37085.0,46
7620,2,Mature Loyalists,106,18.171428571428574,0.21264783580062208,Medium Risk,8,16185.0,31
